age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
31;management;married;secondary;no;1368;yes;no;cellular;12;aug;129;4;-1;0;unknown;no
38;management;single;tertiary;no;0;yes;no;cellular;17;nov;213;2;-1;0;unknown;no
52;admin.;married;secondary;no;5122;no;yes;cellular;7;aug;218;7;-1;0;unknown;no
32;blue-collar;married;unknown;no;1267;yes;no;cellular;18;may;66;2;-1;0;unknown;no
38;management;married;tertiary;no;1354;yes;no;cellular;8;jun;127;3;130;2;failure;no
40;services;married;secondary;no;17;no;no;cellular;4;jun;78;1;-1;0;unknown;no
38;housemaid;divorced;secondary;no;216;no;no;cellular;7;jul;97;3;-1;0;unknown;no
37;blue-collar;married;secondary;no;700;yes;no;cellular;14;may;138;1;-1;0;unknown;no
55;admin.;married;secondary;no;1102;yes;no;unknown;15;may;126;2;-1;0;unknown;no
39;blue-collar;married;primary;no;1005;no;no;unknown;6;jun;158;2;-1;0;unknown;no
43;management;married;tertiary;no;0;no;no;cellular;21;aug;127;3;-1;0;unknown;no
55;technician;married;tertiary;no;11;no;no;cellular;21;aug;588;2;-1;0;unknown;no
31;management;single;tertiary;no;596;no;no;cellular;17;dec;184;6;196;2;failure;no
46;blue-collar;married;secondary;no;0;yes;no;cellular;23;jul;122;1;-1;0;unknown;no
30;entrepreneur;married;primary;no;501;yes;yes;cellular;6;may;323;2;-1;0;unknown;no
53;blue-collar;married;secondary;no;21522;no;no;unknown;24;jun;146;4;-1;0;unknown;no
34;self-employed;married;tertiary;no;97;yes;no;cellular;28;jul;102;6;-1;0;unknown;no
27;blue-collar;married;secondary;no;6196;yes;no;unknown;4;jun;355;1;-1;0;unknown;no
32;admin.;married;secondary;no;1229;no;no;cellular;11;oct;485;1;182;1;success;no
46;technician;divorced;secondary;no;1547;yes;no;cellular;3;feb;401;4;-1;0;unknown;no
28;technician;single;secondary;no;440;no;yes;cellular;5;feb;177;2;-1;0;unknown;no
32;blue-collar;divorced;secondary;no;739;yes;no;unknown;9;may;171;1;-1;0;unknown;no
59;entrepreneur;married;tertiary;no;-23;no;yes;cellular;20;aug;195;7;-1;0;unknown;no
33;blue-collar;divorced;secondary;no;86;no;yes;cellular;21;nov;183;3;186;1;failure;no
32;admin.;divorced;tertiary;no;-2;yes;no;cellular;6;may;103;3;168;1;failure;no
34;technician;married;secondary;no;2019;yes;yes;unknown;27;jun;102;1;-1;0;unknown;no
39;technician;single;tertiary;no;1522;yes;no;cellular;28;aug;15;8;-1;0;unknown;no
30;admin.;single;secondary;no;213;no;no;cellular;30;apr;168;1;-1;0;unknown;no
34;blue-collar;single;secondary;no;47;yes;no;cellular;14;apr;232;1;147;2;failure;no
41;blue-collar;married;secondary;no;992;yes;yes;cellular;5;may;335;1;295;3;failure;no
46;technician;divorced;secondary;no;225;no;no;cellular;6;aug;530;5;-1;0;unknown;no
36;management;divorced;tertiary;no;36;yes;no;cellular;29;jan;227;1;261;6;failure;no
31;blue-collar;single;secondary;no;16;no;no;cellular;7;jul;387;1;-1;0;unknown;no
56;entrepreneur;married;tertiary;no;693;no;no;cellular;22;jul;89;5;-1;0;unknown;no
29;blue-collar;married;secondary;no;0;no;no;cellular;10;jul;45;1;-1;0;unknown;no
35;management;single;tertiary;no;1120;no;no;unknown;21;sep;4;1;771;2;success;no
45;services;married;secondary;no;1181;yes;no;cellular;7;aug;141;3;-1;0;unknown;no
46;technician;married;secondary;no;863;yes;no;cellular;3;feb;67;3;-1;0;unknown;no
50;admin.;divorced;secondary;no;769;no;no;cellular;28;jul;72;2;363;4;failure;no
45;management;divorced;tertiary;no;2307;no;no;cellular;14;aug;126;3;-1;0;unknown;no
41;technician;married;secondary;no;352;yes;no;cellular;18;nov;129;2;-1;0;unknown;no
53;technician;married;secondary;no;65;no;no;cellular;25;nov;99;1;92;2;failure;no
38;blue-collar;married;secondary;no;1434;no;no;unknown;6;jun;396;4;-1;0;unknown;no
32;services;single;secondary;no;995;yes;no;cellular;26;may;119;1;-1;0;unknown;no
35;entrepreneur;single;tertiary;no;-49;no;no;unknown;17;jun;668;8;-1;0;unknown;no
54;blue-collar;married;primary;no;-51;no;no;unknown;20;jun;198;10;-1;0;unknown;no
49;services;divorced;secondary;no;933;no;yes;cellular;29;jul;92;33;-1;0;unknown;no
34;management;married;tertiary;no;417;yes;no;cellular;18;nov;138;1;-1;0;unknown;no
39;admin.;divorced;secondary;no;676;yes;no;cellular;5;may;281;2;-1;0;unknown;no
32;unemployed;single;unknown;no;4;no;no;cellular;9;feb;35;2;-1;0;unknown;no
34;technician;single;tertiary;no;992;yes;no;cellular;4;may;301;1;88;2;success;no
31;admin.;single;secondary;no;2104;yes;no;unknown;3;jun;455;1;-1;0;unknown;no
26;blue-collar;single;primary;no;16;no;yes;cellular;8;jul;249;2;-1;0;unknown;no
52;technician;married;secondary;no;1490;no;yes;unknown;17;jun;420;4;-1;0;unknown;no
39;housemaid;married;secondary;no;365;yes;no;unknown;7;may;274;4;-1;0;unknown;no
22;housemaid;single;secondary;no;650;yes;no;unknown;12;may;181;4;-1;0;unknown;no
51;technician;married;secondary;no;0;no;yes;cellular;23;jul;68;3;-1;0;unknown;no
46;admin.;married;secondary;no;5169;no;no;cellular;22;jul;72;14;-1;0;unknown;no
25;student;single;tertiary;no;293;no;no;cellular;12;apr;231;1;-1;0;unknown;no
26;unemployed;married;tertiary;no;454;yes;yes;unknown;23;may;28;18;-1;0;unknown;no
52;retired;married;secondary;no;1052;yes;no;unknown;29;may;35;1;-1;0;unknown;no
42;admin.;single;secondary;no;-149;yes;yes;cellular;8;may;33;1;-1;0;unknown;no
26;technician;single;secondary;no;3;yes;no;unknown;19;may;610;1;-1;0;unknown;no
46;admin.;divorced;tertiary;no;846;yes;no;unknown;8;may;369;2;-1;0;unknown;no
31;management;married;tertiary;no;777;yes;no;cellular;3;feb;245;4;-1;0;unknown;no
29;blue-collar;divorced;unknown;no;17;yes;no;unknown;13;may;31;2;-1;0;unknown;no
44;blue-collar;divorced;secondary;no;-222;yes;no;unknown;27;may;112;3;-1;0;unknown;no
43;unemployed;married;unknown;no;970;yes;no;telephone;1;sep;513;13;288;11;failure;no
46;admin.;married;secondary;no;186;yes;no;cellular;11;may;643;2;-1;0;unknown;no
28;self-employed;single;secondary;no;1536;no;no;cellular;15;jun;294;3;-1;0;unknown;no
32;technician;single;tertiary;no;632;no;yes;cellular;6;aug;103;2;-1;0;unknown;no
59;blue-collar;married;secondary;no;149;no;yes;telephone;28;jul;313;16;-1;0;unknown;no
29;blue-collar;married;secondary;no;76;yes;no;cellular;6;feb;198;3;-1;0;unknown;no
38;admin.;married;primary;no;3913;yes;no;cellular;20;apr;196;2;315;2;failure;no
30;technician;married;tertiary;no;910;no;no;cellular;14;aug;228;2;-1;0;unknown;no
30;housemaid;single;tertiary;no;868;no;no;cellular;7;aug;387;2;-1;0;unknown;no
49;technician;married;secondary;no;175;yes;yes;cellular;21;nov;70;1;-1;0;unknown;no
58;self-employed;married;tertiary;no;6237;yes;no;cellular;20;nov;88;2;-1;0;unknown;no
34;services;single;secondary;no;544;yes;no;unknown;27;may;257;2;-1;0;unknown;no
35;technician;single;secondary;no;2144;yes;no;cellular;30;jan;146;2;262;2;failure;no
37;technician;married;secondary;no;-403;yes;no;unknown;30;may;31;6;-1;0;unknown;no
60;services;married;secondary;no;8837;yes;no;unknown;16;may;144;4;-1;0;unknown;no
39;management;married;secondary;no;794;yes;no;cellular;4;feb;71;1;243;3;failure;no
35;blue-collar;married;primary;no;14;yes;no;unknown;20;jun;35;1;-1;0;unknown;no
28;technician;single;secondary;no;1;yes;no;unknown;29;may;364;3;-1;0;unknown;no
45;technician;single;tertiary;no;302;yes;no;cellular;21;nov;22;2;154;4;failure;no
33;technician;married;unknown;no;0;no;no;unknown;8;may;345;2;-1;0;unknown;no
35;management;married;secondary;no;1;yes;no;unknown;29;may;246;2;-1;0;unknown;no
46;blue-collar;married;unknown;no;-619;yes;no;unknown;28;may;96;1;-1;0;unknown;no
35;technician;single;secondary;no;539;yes;no;unknown;7;may;520;1;-1;0;unknown;no
30;admin.;married;secondary;no;187;yes;no;cellular;18;nov;106;1;-1;0;unknown;no
35;technician;single;tertiary;no;485;yes;no;unknown;29;may;205;5;-1;0;unknown;no
23;student;single;tertiary;no;341;no;no;cellular;16;jun;89;2;-1;0;unknown;no
54;management;married;tertiary;no;2847;yes;no;unknown;20;may;16;10;-1;0;unknown;no
40;management;married;tertiary;no;1584;yes;no;telephone;21;nov;661;1;-1;0;unknown;no
56;blue-collar;married;secondary;no;244;yes;no;cellular;14;may;465;3;-1;0;unknown;no
39;management;single;tertiary;no;763;no;no;cellular;17;aug;192;1;-1;0;unknown;no
37;admin.;divorced;tertiary;no;43;yes;no;cellular;30;jul;65;2;-1;0;unknown;no
53;management;married;tertiary;no;4;no;no;unknown;20;jun;19;6;-1;0;unknown;no
46;technician;divorced;secondary;no;454;no;no;unknown;16;jun;93;2;-1;0;unknown;no
44;entrepreneur;married;tertiary;no;3689;yes;no;unknown;16;may;134;3;-1;0;unknown;no
31;technician;single;tertiary;no;1527;yes;no;cellular;18;jun;140;2;-1;0;unknown;no
54;technician;divorced;secondary;no;1252;yes;no;cellular;11;may;101;1;350;1;failure;no
43;management;divorced;tertiary;no;443;yes;no;unknown;9;may;219;1;-1;0;unknown;no
43;management;married;tertiary;no;696;no;no;cellular;14;aug;110;8;-1;0;unknown;no
27;technician;single;tertiary;no;808;yes;no;cellular;15;may;578;1;364;1;other;no
42;admin.;single;secondary;no;283;yes;no;unknown;19;jun;446;1;-1;0;unknown;no
41;self-employed;divorced;tertiary;no;-319;no;no;unknown;20;jun;263;3;-1;0;unknown;no
52;blue-collar;married;primary;no;2396;yes;no;cellular;15;may;48;7;-1;0;unknown;no
37;blue-collar;married;primary;no;89;no;yes;telephone;8;jul;336;4;-1;0;unknown;no
39;self-employed;married;secondary;no;1317;no;no;unknown;17;jun;42;4;-1;0;unknown;no
27;technician;single;secondary;no;126;yes;yes;cellular;5;feb;147;2;216;4;failure;no
57;management;married;tertiary;no;2261;yes;no;unknown;8;may;1007;1;-1;0;unknown;no
40;admin.;married;secondary;no;0;no;no;cellular;16;jul;29;8;-1;0;unknown;no
29;technician;single;secondary;no;205;yes;no;cellular;17;apr;218;1;340;3;failure;no
31;admin.;married;secondary;no;717;yes;no;unknown;2;jun;130;1;-1;0;unknown;no
38;admin.;married;secondary;no;137;yes;no;cellular;31;jul;27;22;-1;0;unknown;no
57;unemployed;divorced;secondary;no;79;yes;no;unknown;1;mar;60;1;592;2;failure;no
23;blue-collar;married;secondary;no;-295;yes;no;cellular;15;may;411;1;323;2;failure;no
36;technician;married;secondary;no;23;yes;no;cellular;8;may;152;2;347;1;failure;no
37;entrepreneur;married;tertiary;no;1514;no;yes;cellular;24;jul;568;3;-1;0;unknown;no
43;management;married;tertiary;no;1253;no;yes;cellular;18;aug;52;3;-1;0;unknown;no
44;admin.;married;secondary;yes;-1249;yes;yes;unknown;19;may;83;4;-1;0;unknown;no
53;blue-collar;married;primary;no;896;yes;no;unknown;14;may;106;1;-1;0;unknown;no
35;admin.;married;tertiary;no;-272;no;yes;cellular;29;jan;309;1;197;13;other;no
59;retired;married;secondary;no;-313;yes;no;unknown;20;may;407;1;-1;0;unknown;no
36;blue-collar;married;secondary;no;0;yes;no;cellular;8;may;113;1;-1;0;unknown;no
50;management;married;tertiary;no;0;no;no;cellular;10;aug;232;3;130;3;other;no
44;management;divorced;tertiary;no;0;no;no;cellular;10;aug;71;1;-1;0;unknown;no
45;blue-collar;married;primary;no;377;no;no;cellular;28;aug;26;23;-1;0;unknown;no
41;admin.;married;secondary;no;239;yes;no;cellular;28;jul;76;12;-1;0;unknown;no
38;admin.;single;secondary;no;221;yes;no;cellular;4;feb;93;2;274;2;failure;no
58;retired;married;secondary;no;1172;no;no;cellular;31;jul;86;1;-1;0;unknown;no
45;blue-collar;married;primary;yes;153;no;yes;cellular;18;jul;706;9;-1;0;unknown;no
42;self-employed;single;tertiary;no;580;no;no;cellular;5;feb;393;1;-1;0;unknown;no
55;management;divorced;tertiary;no;1633;no;no;telephone;2;jun;128;1;-1;0;unknown;no
49;management;married;primary;no;267;yes;no;unknown;16;may;198;5;-1;0;unknown;no
39;management;married;tertiary;no;0;no;no;telephone;16;jul;41;6;-1;0;unknown;no
30;blue-collar;married;primary;no;236;yes;no;cellular;13;may;44;1;364;1;failure;no
45;unemployed;single;secondary;no;17609;no;no;cellular;9;feb;222;6;-1;0;unknown;no
42;technician;married;secondary;no;-470;yes;yes;cellular;23;jul;185;10;-1;0;unknown;no
55;admin.;single;secondary;yes;986;no;yes;cellular;2;feb;12;3;-1;0;unknown;no
59;retired;married;secondary;no;4457;no;no;cellular;28;jan;127;2;-1;0;unknown;no
38;entrepreneur;married;secondary;no;3249;yes;no;unknown;2;jun;384;1;-1;0;unknown;no
44;management;married;tertiary;no;1945;no;no;unknown;14;may;191;1;-1;0;unknown;no
53;management;married;secondary;no;4601;yes;no;unknown;20;jun;100;4;-1;0;unknown;no
49;technician;divorced;secondary;no;7;yes;yes;cellular;17;nov;50;1;-1;0;unknown;no
53;services;married;secondary;no;367;yes;yes;cellular;29;jan;155;1;261;2;failure;no
26;technician;married;secondary;no;523;no;no;cellular;4;jun;221;1;126;1;failure;no
23;technician;married;secondary;no;8254;yes;no;unknown;29;may;409;3;-1;0;unknown;no
35;technician;single;secondary;no;2151;yes;no;unknown;8;may;294;1;-1;0;unknown;no
55;housemaid;divorced;tertiary;no;6920;yes;no;unknown;6;may;406;3;-1;0;unknown;no
43;management;married;primary;no;8167;yes;no;unknown;19;may;114;2;-1;0;unknown;no
57;retired;married;secondary;no;1841;no;no;cellular;18;dec;127;2;196;1;success;no
51;blue-collar;married;primary;no;173;yes;no;unknown;5;may;529;2;-1;0;unknown;no
31;unemployed;single;secondary;no;315;no;no;cellular;30;jan;130;1;2;1;other;no
33;technician;married;secondary;no;852;no;no;cellular;14;aug;388;8;-1;0;unknown;no
58;retired;married;secondary;no;2553;no;no;cellular;14;aug;366;2;-1;0;unknown;no
49;management;single;tertiary;no;53;no;no;unknown;6;jun;133;3;-1;0;unknown;no
34;blue-collar;married;primary;no;174;yes;no;cellular;8;may;405;3;-1;0;unknown;no
34;technician;single;secondary;no;4676;no;no;cellular;11;aug;248;3;-1;0;unknown;no
32;admin.;married;secondary;no;1661;yes;no;cellular;5;feb;76;1;209;2;failure;no
35;unemployed;married;secondary;no;1;yes;no;cellular;28;jul;173;8;-1;0;unknown;no
36;technician;divorced;tertiary;no;1023;yes;no;cellular;31;jul;189;4;-1;0;unknown;no
59;self-employed;married;secondary;no;170;no;no;cellular;9;jul;62;1;-1;0;unknown;no
31;technician;married;secondary;no;0;no;no;cellular;25;aug;249;6;-1;0;unknown;no
47;technician;married;secondary;no;3973;no;no;cellular;6;aug;732;2;-1;0;unknown;no
48;entrepreneur;single;tertiary;no;2313;no;no;unknown;6;jun;130;1;-1;0;unknown;no
27;blue-collar;married;secondary;no;1600;yes;no;cellular;4;feb;603;2;259;1;failure;no
30;management;married;tertiary;no;1882;yes;no;cellular;11;aug;249;5;-1;0;unknown;no
35;services;married;secondary;no;2791;yes;no;cellular;15;may;45;1;-1;0;unknown;no
56;management;divorced;unknown;no;854;no;no;cellular;27;may;121;1;-1;0;unknown;no
42;blue-collar;single;primary;no;-95;yes;no;cellular;6;may;204;1;-1;0;unknown;no
31;entrepreneur;single;tertiary;no;247;yes;yes;unknown;2;jun;273;1;-1;0;unknown;no
57;admin.;married;primary;no;286;no;no;cellular;5;aug;100;3;-1;0;unknown;no
20;student;single;secondary;no;29;no;no;cellular;14;sep;85;2;-1;0;unknown;no
47;technician;married;secondary;no;19;yes;no;unknown;6;may;105;2;-1;0;unknown;no
36;technician;married;secondary;no;186;yes;no;cellular;12;may;187;3;-1;0;unknown;no
35;management;married;tertiary;no;1942;yes;no;unknown;8;may;249;1;-1;0;unknown;no
38;blue-collar;single;primary;no;1375;yes;no;unknown;23;may;83;3;-1;0;unknown;no
48;services;divorced;secondary;no;4906;yes;no;cellular;20;nov;200;1;190;1;failure;no
34;blue-collar;single;primary;no;505;yes;no;unknown;13;may;351;1;-1;0;unknown;no
43;blue-collar;single;primary;no;999;yes;no;unknown;12;jun;317;1;-1;0;unknown;no
55;technician;married;secondary;no;0;no;no;cellular;19;nov;336;1;-1;0;unknown;no
34;entrepreneur;married;tertiary;no;-508;yes;no;cellular;2;feb;282;1;-1;0;unknown;no
45;technician;married;secondary;no;2981;yes;yes;cellular;29;mar;88;3;311;3;failure;no
35;technician;single;secondary;no;-89;yes;no;cellular;15;may;75;1;368;1;failure;no
36;management;single;tertiary;no;4;yes;no;cellular;7;jul;529;1;61;3;success;no
50;admin.;divorced;unknown;no;4204;no;no;unknown;19;jun;335;2;-1;0;unknown;no
37;services;married;secondary;no;749;yes;no;cellular;3;apr;121;2;-1;0;unknown;no
36;services;married;secondary;no;526;yes;no;cellular;17;apr;333;2;324;1;other;no
57;technician;divorced;secondary;no;910;yes;no;unknown;3;jun;183;2;-1;0;unknown;no
33;technician;married;secondary;no;168;yes;no;unknown;26;may;238;2;-1;0;unknown;no
38;services;married;secondary;no;-762;yes;yes;unknown;30;may;408;2;-1;0;unknown;no
34;entrepreneur;married;secondary;yes;-538;yes;no;cellular;20;apr;428;1;-1;0;unknown;no
54;management;married;tertiary;no;2452;yes;no;unknown;29;may;80;3;-1;0;unknown;no
26;admin.;single;secondary;no;1348;no;no;cellular;30;jan;103;1;-1;0;unknown;no
56;retired;married;tertiary;no;5769;no;no;unknown;20;jun;15;3;-1;0;unknown;no
38;technician;married;secondary;no;0;no;no;cellular;28;aug;176;10;-1;0;unknown;no
60;technician;divorced;secondary;no;615;yes;no;cellular;29;jan;130;1;-1;0;unknown;no
41;management;married;secondary;no;6526;no;no;unknown;15;may;334;3;-1;0;unknown;no
37;admin.;married;secondary;no;10465;no;no;unknown;17;jun;144;6;-1;0;unknown;no
35;technician;single;secondary;no;196;yes;no;cellular;21;nov;318;1;-1;0;unknown;no
33;admin.;single;tertiary;no;1077;no;no;cellular;26;may;118;2;-1;0;unknown;no
58;blue-collar;married;primary;no;0;no;no;cellular;26;aug;168;4;-1;0;unknown;no
37;blue-collar;married;secondary;no;-57;yes;yes;cellular;7;may;55;5;-1;0;unknown;no
34;management;married;tertiary;no;889;yes;no;cellular;24;jul;539;1;-1;0;unknown;no
57;retired;divorced;secondary;no;-331;yes;no;unknown;6;may;531;1;-1;0;unknown;no
32;blue-collar;married;secondary;no;-667;yes;no;cellular;18;may;152;7;349;1;other;no
26;blue-collar;single;secondary;no;2;yes;no;cellular;7;may;223;1;-1;0;unknown;no
26;management;single;secondary;no;609;yes;no;cellular;21;jul;594;1;-1;0;unknown;no
34;technician;married;secondary;no;51;yes;no;unknown;5;may;19;2;-1;0;unknown;no
33;technician;married;secondary;no;58;yes;no;telephone;29;aug;57;2;-1;0;unknown;no
56;housemaid;divorced;primary;no;864;no;no;telephone;17;jul;46;6;-1;0;unknown;no
40;technician;married;secondary;no;6;yes;no;cellular;16;jul;464;1;-1;0;unknown;no
32;services;single;secondary;no;187;yes;no;unknown;29;may;315;1;-1;0;unknown;no
25;blue-collar;single;primary;no;17;yes;no;unknown;13;may;97;2;-1;0;unknown;no
35;management;single;tertiary;no;51;no;no;cellular;18;aug;90;5;-1;0;unknown;no
52;admin.;married;secondary;no;2347;no;yes;cellular;12;aug;603;3;-1;0;unknown;no
45;blue-collar;married;primary;no;4696;no;no;unknown;17;jun;99;1;-1;0;unknown;no
35;management;married;tertiary;no;436;no;yes;cellular;28;jan;507;1;184;4;failure;no
52;admin.;married;secondary;no;347;no;no;cellular;11;aug;217;2;-1;0;unknown;no
28;blue-collar;married;secondary;no;1331;yes;yes;unknown;19;jun;267;2;-1;0;unknown;no
44;management;married;tertiary;no;6945;no;no;cellular;14;aug;114;3;-1;0;unknown;no
57;retired;married;primary;no;641;no;yes;telephone;30;jan;124;4;-1;0;unknown;no
45;admin.;married;secondary;no;215;yes;yes;cellular;15;may;14;4;-1;0;unknown;no
52;unemployed;married;primary;no;255;no;yes;cellular;10;jul;374;3;-1;0;unknown;no
41;self-employed;married;secondary;no;20;no;no;unknown;5;jun;333;1;-1;0;unknown;no
34;technician;married;secondary;no;1553;no;no;cellular;20;aug;200;2;-1;0;unknown;no
33;blue-collar;married;secondary;no;1233;yes;no;cellular;14;may;141;1;-1;0;unknown;no
44;management;married;tertiary;no;-367;yes;yes;cellular;19;nov;206;5;-1;0;unknown;no
28;management;single;secondary;no;967;yes;no;cellular;20;apr;174;1;334;1;failure;no
37;admin.;divorced;secondary;no;1573;yes;no;cellular;12;may;639;3;326;10;failure;no
27;services;single;secondary;no;430;yes;no;unknown;23;may;116;2;-1;0;unknown;no
36;blue-collar;married;primary;no;44;no;no;unknown;20;jun;11;2;-1;0;unknown;no
49;technician;single;secondary;no;-120;yes;yes;cellular;9;jul;100;5;-1;0;unknown;no
48;technician;married;tertiary;no;58;yes;no;cellular;12;jun;110;2;-1;0;unknown;no
24;blue-collar;single;unknown;no;11;yes;no;unknown;13;may;109;2;-1;0;unknown;no
